device,model,n_samples,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,fps,cpu_mean_pct,ram_mean_pct,temp_mean_c,temp_max_c,platform
cpu_pytorch,EfficientNet,100,12.657432820342365,12.364145499304868,14.806959304041811,15.412873979657888,79.00496207989761,,,,,x86_64
cpu_pytorch,MobileNetV2,100,4.946487809866085,4.652727497159503,6.229007448928314,6.659394526650433,202.163643869785,,,,,x86_64
cpu_pytorch,ResNet,100,16.938467689833487,14.671982000436401,23.03268154610123,23.570842408807952,59.03721743379436,,,,,x86_64
