epoch,train_loss,val_loss,val_precision_macro,val_recall_macro,val_f1_macro
0,190.7941566761583,22.914106053296564,0.9195876434571468,0.937151598994835,0.9224081856795112
1,95.05702764168382,10.833774951233863,0.9554609709530824,0.9627759811628585,0.9581424651837536
